order_id,order_date,season,year,uniform_set,product_category,gender_age,size,color,number,quantity,unit_price
5913,4/4/2022,spring,2022,spring,top,mens_youth,AS,White,,1,27
5916,4/6/2022,spring,2022,spring,top,mens_youth,YL,Royal,,1,25
5921,4/7/2022,spring,2022,spring,bottom,mens_youth,YXS,,,1,16
5924,4/9/2022,spring,2022,spring,top,womens,WM,Red,,1,27
5926,4/11/2022,spring,2022,spring,top,mens_youth,YL,Black,,1,25
5927,4/11/2022,spring,2022,spring,top,womens,WS,Red,,1,27
5929,4/11/2022,spring,2022,spring,top,mens_youth,YXS,Pink,,1,25
5930,4/12/2022,spring,2022,spring,top,mens_youth,YS,Red,,1,17
5931,4/12/2022,spring,2022,spring,bottom,mens_youth,YXS,,,1,16
5933,4/14/2022,spring,2022,spring,top,womens,WS,Black,,1,27
5934,4/18/2022,spring,2022,spring,socks,mens_youth,AL,,,2,12
5936,4/21/2022,spring,2022,spring,top,mens_youth,YS,White,,1,25
5939,4/21/2022,spring,2022,spring,top,mens_youth,YM,White,,1,17
5945,4/24/2022,spring,2022,spring,bottom,womens,WS,,,1,27
5954,4/25/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,27
5962,4/26/2022,spring,2022,spring,socks,mens_youth,AS,,,2,12
5966,4/26/2022,spring,2022,spring,bottom,mens_youth,YL,,,1,25
5996,4/28/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,27
6006,4/29/2022,spring,2022,spring,bottom,mens_youth,AM,,,2,27
6015,4/30/2022,spring,2022,spring,bottom,mens_youth,YL,,,1,25
6018,4/30/2022,spring,2022,spring,socks,mens_youth,AL,,,1,12
6024,5/1/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6025,5/1/2022,spring,2022,spring,bottom,womens,WXS,,,1,27
6026,5/2/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6033,5/3/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,27
6053,5/6/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,27
6054,5/7/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,27
6055,5/7/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6067,5/8/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6070,5/9/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6083,5/9/2022,spring,2022,cfa,top,womens,WM,White,,1,27
6085,5/9/2022,spring,2022,spring,bottom,mens_youth,YL,,,1,25
6107,5/11/2022,spring,2022,cfa,top,womens,WM,White,,1,27
6108,5/11/2022,spring,2022,cfa,top,womens,WL,Royal,,1,27
6114,5/12/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,27
6116,5/12/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6125,5/13/2022,spring,2022,spring,top,mens_youth,AS,Black,,1,27
6132,5/16/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,27
6141,5/17/2022,spring,2022,spring,top,womens,WM,Black,,1,27
6142,5/17/2022,spring,2022,spring,top,womens,WM,Black,,1,27
6176,5/27/2022,spring,2022,spring,top,womens,WM,White,,1,50
6177,5/27/2022,spring,2022,spring,socks,mens_youth,AM,,,4,12
6178,5/28/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6179,5/28/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6180,5/28/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6181,5/28/2022,spring,2022,spring,bottom,mens_youth,YM,,,1,38
6182,5/28/2022,spring,2022,spring,top,mens_youth,AM,Royal,,1,60
6183,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6184,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6185,5/28/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6186,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6187,5/28/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6188,5/28/2022,spring,2022,spring,top,mens_youth,YM,Black,,1,55
6189,5/28/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6190,5/28/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6191,5/28/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6192,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6193,5/28/2022,spring,2022,spring,socks,mens_youth,AL,,,1,12
6194,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6195,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6196,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6197,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6199,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6200,5/28/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6201,5/28/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6203,5/28/2022,spring,2022,spring,bottom,mens_youth,YM,,,1,38
6204,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6205,5/28/2022,spring,2022,spring,bottom,womens,WS,,,2,40
6206,5/28/2022,spring,2022,spring,top,womens,WL,Royal,,1,60
6207,5/28/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6208,5/28/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6209,5/28/2022,spring,2022,spring,top,mens_youth,YL,Navy,,1,55
6210,5/28/2022,spring,2022,spring,bottom,mens_youth,YS,,,1,38
6211,5/28/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6212,5/28/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6213,5/28/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6214,5/28/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6216,5/28/2022,spring,2022,spring,top,mens_youth,YL,Navy,,1,55
6217,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6218,5/28/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6219,5/28/2022,spring,2022,spring,top,womens,WM,White,,1,60
6220,5/28/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6221,5/28/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6222,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6223,5/28/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6224,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6225,5/28/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6226,5/28/2022,spring,2022,spring,top,womens,WS,Red,,1,60
6227,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6228,5/28/2022,spring,2022,spring,top,womens,WS,Red,,1,60
6229,5/28/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6230,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6231,5/28/2022,spring,2022,spring,bottom,mens_youth,YM,,,1,38
6233,5/28/2022,spring,2022,spring,top,mens_youth,AM,White,,1,60
6234,5/28/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6235,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6236,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6237,5/28/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6239,5/28/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6240,5/28/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6241,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6242,5/28/2022,spring,2022,spring,top,mens_youth,AM,White,,1,60
6243,5/28/2022,spring,2022,spring,top,womens,WL,Red,,1,60
6244,5/28/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6245,5/28/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6247,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6248,5/28/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6249,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6250,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6251,5/28/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6252,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6253,5/28/2022,spring,2022,spring,top,mens_youth,YS,Black,,1,55
6254,5/28/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6255,5/28/2022,spring,2022,spring,top,womens,WM,Royal,,1,60
6258,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6259,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6260,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6261,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6262,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6263,5/28/2022,spring,2022,spring,top,womens,WL,White,,1,60
6264,5/28/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6265,5/28/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6266,5/28/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6268,5/28/2022,spring,2022,spring,top,mens_youth,YS,Black,,1,55
6269,5/28/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6270,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6271,5/28/2022,spring,2022,spring,top,mens_youth,YM,Black,,1,55
6272,5/28/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6273,5/28/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6274,5/28/2022,spring,2022,spring,bottom,mens_youth,YL,,,1,38
6275,5/28/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6276,5/29/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6277,5/29/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6278,5/29/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6280,5/29/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6281,5/29/2022,spring,2022,spring,top,womens,WXL,Red,,1,60
6282,5/29/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6283,5/29/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6284,5/29/2022,spring,2022,spring,top,womens,WM,Royal,,1,60
6285,5/29/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6286,5/29/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6288,5/29/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6289,5/29/2022,spring,2022,spring,bottom,mens_youth,YXS,,,1,38
6290,5/29/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6291,5/29/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6292,5/29/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6294,5/29/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6295,5/29/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6296,5/29/2022,spring,2022,spring,top,womens,WS,Red,,1,60
6297,5/29/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6298,5/29/2022,spring,2022,spring,top,mens_youth,AM,Black,,1,60
6299,5/29/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6300,5/29/2022,spring,2022,spring,top,womens,WXS,Navy,,1,60
6301,5/29/2022,spring,2022,spring,top,mens_youth,AM,Black,,1,60
6302,5/29/2022,spring,2022,spring,top,mens_youth,YL,Black,,1,55
6303,5/29/2022,spring,2022,spring,top,womens,WS,Red,,1,60
6304,5/29/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6306,5/29/2022,spring,2022,spring,top,mens_youth,AM,Royal,,1,60
6307,5/29/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6308,5/29/2022,spring,2022,spring,top,womens,WS,Red,,1,60
6309,5/29/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6310,5/30/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6311,5/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,2,40
6312,5/30/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6314,5/30/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6315,5/30/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6316,5/30/2022,spring,2022,spring,top,womens,WM,Royal,,1,60
6317,5/30/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6318,5/30/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6320,5/30/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6321,5/30/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6322,5/30/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6324,5/30/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6327,5/30/2022,spring,2022,spring,top,mens_youth,YM,Red,,1,55
6328,5/30/2022,spring,2022,spring,bottom,mens_youth,YM,,,1,38
6329,5/30/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6330,5/30/2022,spring,2022,spring,top,mens_youth,AL,Black,,1,60
6331,5/30/2022,spring,2022,spring,top,womens,WM,Royal,,1,60
6333,5/30/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6334,5/31/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6335,5/31/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6336,5/31/2022,spring,2022,spring,top,mens_youth,YL,Navy,,1,55
6337,5/31/2022,spring,2022,spring,top,womens,WXL,Red,,1,60
6338,5/31/2022,spring,2022,spring,top,womens,WM,Yellow,,1,40
6339,5/31/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6340,5/31/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6341,5/31/2022,spring,2022,spring,top,womens,WM,Yellow,,1,40
6342,5/31/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6343,5/31/2022,spring,2022,spring,top,womens,WXL,Royal,,1,60
6345,5/31/2022,spring,2022,spring,top,womens,WM,Yellow,,1,40
6346,5/31/2022,spring,2022,spring,top,womens,WXS,Yellow,,1,40
6347,5/31/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6348,5/31/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6349,5/31/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6350,5/31/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6352,5/31/2022,spring,2022,spring,top,mens_youth,AM,Black,,1,60
6353,5/31/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6354,5/31/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6355,6/1/2022,spring,2022,spring,top,womens,WM,Black,,1,60
6356,6/1/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6357,6/1/2022,spring,2022,spring,top,womens,WS,Red,,1,60
6359,6/1/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6360,6/1/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6361,6/1/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6362,6/1/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6363,6/1/2022,spring,2022,spring,socks,mens_youth,AL,,,1,12
6364,6/1/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6365,6/1/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6366,6/1/2022,spring,2022,spring,top,mens_youth,AL,Black,,1,60
6367,6/1/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6368,6/1/2022,spring,2022,spring,top,womens,WXS,Yellow,,1,40
6369,6/1/2022,spring,2022,spring,socks,mens_youth,AL,,,1,12
6370,6/1/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6372,6/1/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6373,6/1/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6374,6/1/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6375,6/1/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6376,6/1/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6378,6/1/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6379,6/2/2022,spring,2022,spring,top,womens,WL,Red,,1,60
6380,6/2/2022,spring,2022,spring,top,mens_youth,AM,Black,,1,60
6381,6/2/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6382,6/2/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6384,6/2/2022,spring,2022,spring,socks,mens_youth,AL,,,2,12
6386,6/2/2022,spring,2022,spring,top,mens_youth,AS,Black,,1,60
6387,6/2/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6388,6/2/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6389,6/2/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6390,6/2/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6392,6/2/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6394,6/2/2022,spring,2022,spring,top,mens_youth,YM,Navy,,1,55
6395,6/2/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6397,6/3/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6399,6/3/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6401,6/3/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6402,6/3/2022,spring,2022,spring,top,mens_youth,YL,Red,,1,55
6403,6/3/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6404,6/3/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6405,6/3/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6406,6/3/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6408,6/3/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6409,6/3/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6410,6/3/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6411,6/3/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6412,6/3/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6413,6/3/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6414,6/3/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6415,6/3/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6416,6/4/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,40
6418,6/4/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6419,6/4/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6420,6/4/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6422,6/4/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6423,6/4/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6425,6/5/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6428,6/5/2022,spring,2022,spring,top,mens_youth,AS,Red,,2,60
6430,6/6/2022,spring,2022,spring,top,mens_youth,YL,Navy,,1,55
6433,6/6/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6435,6/6/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6436,6/6/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6437,6/7/2022,spring,2022,spring,top,mens_youth,AM,Black,,1,60
6439,6/7/2022,spring,2022,spring,top,womens,WL,Red,,1,60
6440,6/7/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6441,6/7/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6442,6/7/2022,spring,2022,spring,top,womens,WM,Red,,2,60
6443,6/7/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6445,6/8/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6446,6/8/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6447,6/8/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6448,6/8/2022,spring,2022,spring,bottom,mens_youth,AM,,,2,40
6449,6/8/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6450,6/8/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6451,6/8/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6453,6/9/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6456,6/9/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6457,6/9/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6458,6/9/2022,spring,2022,spring,bottom,womens,WXS,,,1,27
6459,6/9/2022,spring,2022,spring,top,womens,WM,Royal,,1,60
6462,6/10/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6463,6/10/2022,spring,2022,spring,socks,mens_youth,AS,,,2,12
6464,6/10/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6465,6/11/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6466,6/11/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6468,6/11/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6469,6/11/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6470,6/11/2022,spring,2022,spring,top,womens,WS,Royal,,1,60
6472,6/12/2022,spring,2022,spring,top,womens,WM,Yellow,,1,40
6474,6/13/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6477,6/13/2022,spring,2022,spring,top,womens,WM,Royal,,1,60
6478,6/13/2022,spring,2022,spring,top,mens_youth,AXL,Red,,1,60
6479,6/14/2022,spring,2022,spring,top,womens,WM,Black,,1,60
6481,6/14/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6485,6/14/2022,spring,2022,spring,socks,mens_youth,AS,,,1,12
6486,6/15/2022,spring,2022,spring,top,womens,WS,Yellow,,1,40
6487,6/15/2022,spring,2022,spring,top,womens,WS,White,,1,60
6488,6/15/2022,spring,2022,spring,bottom,mens_youth,AL,,,1,40
6489,6/15/2022,spring,2022,spring,top,mens_youth,AL,Red,,1,60
6490,6/15/2022,spring,2022,spring,top,womens,WM,Black,,1,60
6491,6/16/2022,spring,2022,spring,top,womens,WM,Navy,,1,60
6492,6/16/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6493,6/16/2022,spring,2022,spring,top,mens_youth,YS,Navy,,1,55
6494,6/17/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6496,6/17/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6497,6/17/2022,spring,2022,spring,top,mens_youth,YM,Navy,,1,55
6498,6/17/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6501,6/17/2022,spring,2022,spring,top,mens_youth,YM,Royal,,1,55
6502,6/17/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6503,6/18/2022,spring,2022,spring,top,womens,WXS,Navy,,1,60
6504,6/18/2022,spring,2022,spring,top,mens_youth,YL,Navy,,1,55
6505,6/18/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6506,6/20/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6507,6/20/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6508,6/21/2022,spring,2022,spring,bottom,mens_youth,YM,,,1,38
6509,6/21/2022,spring,2022,spring,top,womens,WS,Black,,1,60
6511,6/21/2022,spring,2022,spring,top,mens_youth,YM,Yellow,,1,35
6512,6/22/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6514,6/22/2022,spring,2022,spring,top,womens,WM,Black,,1,60
6516,6/24/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6517,6/24/2022,spring,2022,spring,top,womens,WS,Navy,,1,60
6518,6/24/2022,spring,2022,spring,top,womens,WS,Navy,,1,60
6519,6/24/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6521,6/25/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6522,6/25/2022,spring,2022,spring,top,womens,WM,Yellow,,1,40
6523,6/25/2022,spring,2022,spring,top,womens,WM,Red,,1,60
6524,6/26/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6525,6/26/2022,spring,2022,spring,socks,mens_youth,AM,,,2,12
6526,6/26/2022,spring,2022,spring,top,mens_youth,AM,Red,,1,60
6527,6/27/2022,spring,2022,spring,top,mens_youth,AS,Red,,1,60
6529,6/28/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6531,6/29/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,40
6533,6/29/2022,spring,2022,cfa,top,mens_youth,YM,Navy,,1,55
6534,6/29/2022,spring,2022,spring,top,mens_youth,YM,Navy,,1,55
6535,6/30/2022,spring,2022,spring,top,mens_youth,YS,Navy,,1,55
6537,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6538,6/30/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6539,6/30/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,40
6540,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6541,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6542,6/30/2022,spring,2022,spring,bottom,womens,WXS,,,1,40
6543,6/30/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6544,6/30/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,40
6545,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6547,6/30/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6548,6/30/2022,spring,2022,spring,socks,mens_youth,AS,,,2,12
6549,6/30/2022,spring,2022,spring,bottom,womens,WXS,,,1,40
6550,6/30/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6551,6/30/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6552,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6553,6/30/2022,spring,2022,spring,bottom,womens,WXS,,,1,40
6554,6/30/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6555,6/30/2022,spring,2022,spring,socks,mens_youth,AM,,,1,12
6556,6/30/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,40
6557,6/30/2022,spring,2022,spring,bottom,womens,WS,,,1,40
6558,6/30/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6559,6/30/2022,spring,2022,spring,bottom,womens,WL,,,1,40
6560,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6561,6/30/2022,spring,2022,spring,top,womens,WXS,Black,,1,60
6562,6/30/2022,spring,2022,spring,bottom,mens_youth,AL,,,1,40
6563,6/30/2022,spring,2022,spring,socks,mens_youth,AL,,,1,12
6564,6/30/2022,spring,2022,spring,bottom,womens,WXS,,,1,40
6565,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6566,6/30/2022,spring,2022,spring,bottom,womens,WM,,,1,40
6567,6/30/2022,spring,2022,spring,bottom,womens,WXS,,,1,40
6568,6/30/2022,spring,2022,spring,bottom,mens_youth,AS,,,1,40
6569,6/30/2022,spring,2022,spring,bottom,mens_youth,AM,,,1,40
6571,7/1/2022,fall,2022,fall,bottom,mens_youth,AM,,,1,40
6572,7/1/2022,fall,2022,fall,top,womens,WXS,White,,1,60
6573,7/1/2022,fall,2022,fall,bottom,mens_youth,AS,,,1,40
6574,7/1/2022,fall,2022,fall,bottom,womens,WS,,,1,40
6575,7/1/2022,fall,2022,fall,bottom,mens_youth,AM,,,1,40
6576,7/1/2022,fall,2022,fall,socks,mens_youth,AS,,,1,12
6577,7/1/2022,fall,2022,fall,bottom,womens,WXS,,,1,40
6578,7/1/2022,fall,2022,fall,bottom,mens_youth,AL,,,1,40
6579,7/1/2022,fall,2022,fall,bottom,womens,WXS,,,1,40
6580,7/1/2022,fall,2022,fall,bottom,womens,WS,,,1,40
6582,7/1/2022,fall,2022,fall,bottom,womens,WM,,,1,40
6583,7/1/2022,fall,2022,fall,socks,mens_youth,AS,,,1,12
